target_id	length
AD-2-108-3_S224_TRINITY_DN5807_c0_g1_i3.p4	420
AD-2-108-3_S224_TRINITY_DN5875_c0_g1_i1.p2	420
AD-2-108-3_S224_TRINITY_DN620_c0_g1_i3.p3	420
AD-2-108-3_S224_TRINITY_DN6906_c0_g1_i1.p1	420
AD-2-108-3_S224_TRINITY_DN7372_c0_g1_i3.p1	420
AD-2-108-3_S224_TRINITY_DN7395_c0_g2_i1.p1	420
AD-2-108-3_S224_TRINITY_DN7581_c0_g1_i1.p1	420
AD-2-108-3_S224_TRINITY_DN8193_c0_g1_i1.p1	420
AD-2-108-3_S224_TRINITY_DN8466_c0_g1_i2.p1	420
AD-2-108-3_S224_TRINITY_DN9148_c0_g1_i1.p1	420
AD-2-108-3_S224_TRINITY_DN9176_c1_g1_i1.p1	420
AD-2-108-3_S224_TRINITY_DN9383_c0_g1_i8.p1	420
AD-2-108-3_S224_TRINITY_DN9805_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN10332_c0_g1_i1.p2	420
AD-5-152-2_S236_TRINITY_DN10682_c0_g1_i10.p1	420
AD-5-152-2_S236_TRINITY_DN11496_c0_g1_i3.p1	420
AD-5-152-2_S236_TRINITY_DN1215_c0_g2_i1.p1	420
AD-5-152-2_S236_TRINITY_DN12968_c0_g1_i2.p1	420
AD-5-152-2_S236_TRINITY_DN13026_c0_g1_i4.p1	420
AD-5-152-2_S236_TRINITY_DN13316_c1_g1_i2.p1	420
AD-5-152-2_S236_TRINITY_DN15950_c0_g1_i1.p2	420
AD-5-152-2_S236_TRINITY_DN1740_c0_g1_i2.p1	420
AD-5-152-2_S236_TRINITY_DN17805_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN1927_c1_g3_i1.p1	420
AD-5-152-2_S236_TRINITY_DN2000_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN20191_c0_g2_i1.p1	420
AD-5-152-2_S236_TRINITY_DN20438_c0_g2_i1.p1	420
AD-5-152-2_S236_TRINITY_DN20641_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN2265_c1_g2_i2.p1	420
AD-5-152-2_S236_TRINITY_DN2385_c0_g1_i2.p1	420
AD-5-152-2_S236_TRINITY_DN245_c0_g1_i1.p3	420
AD-5-152-2_S236_TRINITY_DN25541_c0_g1_i2.p2	420
AD-5-152-2_S236_TRINITY_DN2882_c0_g1_i4.p1	420
AD-5-152-2_S236_TRINITY_DN3082_c0_g2_i1.p1	420
AD-5-152-2_S236_TRINITY_DN3161_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN33241_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN3419_c0_g1_i1.p3	420
AD-5-152-2_S236_TRINITY_DN3451_c0_g1_i7.p1	420
AD-5-152-2_S236_TRINITY_DN35876_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN37874_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN39740_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN40198_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN40442_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN4195_c0_g2_i1.p2	420
AD-5-152-2_S236_TRINITY_DN41964_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN42489_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN42499_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN4409_c0_g1_i2.p1	420
AD-5-152-2_S236_TRINITY_DN45696_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN45749_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN46449_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN46783_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN47594_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN4886_c0_g1_i7.p1	420
AD-5-152-2_S236_TRINITY_DN51341_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN51953_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN5271_c0_g1_i10.p2	420
AD-5-152-2_S236_TRINITY_DN53063_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN5568_c0_g1_i2.p1	420
AD-5-152-2_S236_TRINITY_DN5879_c0_g1_i4.p1	420
AD-5-152-2_S236_TRINITY_DN5896_c2_g1_i3.p3	420
AD-5-152-2_S236_TRINITY_DN6227_c0_g1_i4.p2	420
AD-5-152-2_S236_TRINITY_DN6403_c0_g1_i1.p2	420
AD-5-152-2_S236_TRINITY_DN6457_c1_g1_i3.p1	420
AD-5-152-2_S236_TRINITY_DN6483_c0_g1_i1.p2	420
AD-5-152-2_S236_TRINITY_DN6772_c0_g1_i7.p1	420
AD-5-152-2_S236_TRINITY_DN732_c0_g1_i5.p1	420
AD-5-152-2_S236_TRINITY_DN7625_c0_g1_i1.p2	420
AD-5-152-2_S236_TRINITY_DN7676_c1_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN7986_c1_g2_i1.p2	420
AD-5-152-2_S236_TRINITY_DN8090_c0_g2_i1.p1	420
AD-5-152-2_S236_TRINITY_DN8237_c0_g1_i2.p1	420
AD-5-152-2_S236_TRINITY_DN8613_c0_g2_i1.p1	420
AD-5-152-2_S236_TRINITY_DN8991_c0_g1_i1.p1	420
AD-5-152-2_S236_TRINITY_DN9178_c0_g2_i1.p1	420
AD-5-152-2_S236_TRINITY_DN9795_c0_g1_i1.p3	420
AD-7-125-1_S246_TRINITY_DN10083_c0_g1_i8.p3	420
AD-7-125-1_S246_TRINITY_DN10440_c0_g1_i6.p1	420
AD-7-125-1_S246_TRINITY_DN10742_c0_g1_i1.p1	420
AD-7-125-1_S246_TRINITY_DN12090_c0_g1_i2.p1	420
AD-7-125-1_S246_TRINITY_DN1238_c0_g1_i1.p1	420
AD-7-125-1_S246_TRINITY_DN12457_c0_g1_i1.p2	420
AD-7-125-1_S246_TRINITY_DN13814_c0_g1_i7.p5	420
AD-7-125-1_S246_TRINITY_DN14244_c0_g1_i4.p1	420
AD-7-125-1_S246_TRINITY_DN15140_c0_g1_i1.p1	420
AD-7-125-1_S246_TRINITY_DN1532_c0_g1_i2.p1	420
AD-7-125-1_S246_TRINITY_DN1682_c0_g1_i3.p1	420
AD-7-125-1_S246_TRINITY_DN17536_c0_g1_i1.p1	420
AD-7-125-1_S246_TRINITY_DN17971_c0_g1_i2.p1	420
AD-7-125-1_S246_TRINITY_DN17971_c0_g1_i3.p1	420
AD-7-125-1_S246_TRINITY_DN20253_c0_g2_i1.p1	420
AD-7-125-1_S246_TRINITY_DN20479_c0_g1_i5.p1	420
AD-7-125-1_S246_TRINITY_DN21026_c0_g1_i1.p1	420
AD-7-125-1_S246_TRINITY_DN21630_c1_g1_i1.p1	420
AD-7-125-1_S246_TRINITY_DN221_c0_g1_i7.p1	420
AD-7-125-1_S246_TRINITY_DN23846_c0_g1_i1.p1	420
AD-7-125-1_S246_TRINITY_DN2409_c0_g2_i2.p2	420
AD-7-125-1_S246_TRINITY_DN339_c0_g1_i2.p1	420
AD-7-125-1_S246_TRINITY_DN427_c1_g1_i2.p1	420
AD-7-125-1_S246_TRINITY_DN4298_c0_g1_i2.p2	420
AD-7-125-1_S246_TRINITY_DN4435_c0_g1_i6.p1	420
AD-7-125-1_S246_TRINITY_DN4767_c1_g1_i3.p1	420
AD-7-125-1_S246_TRINITY_DN5047_c0_g1_i7.p1	420
AD-7-125-1_S246_TRINITY_DN5390_c0_g1_i1.p1	420
AD-7-125-1_S246_TRINITY_DN5475_c0_g1_i2.p1	420
AD-7-125-1_S246_TRINITY_DN7344_c0_g1_i2.p1	420
AD-7-125-1_S246_TRINITY_DN7802_c0_g1_i4.p1	420
AD-7-125-1_S246_TRINITY_DN7831_c0_g2_i9.p1	420
AD-7-125-1_S246_TRINITY_DN7982_c0_g1_i4.p1	420
AD-7-125-1_S246_TRINITY_DN8278_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN10387_c1_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN1050_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN1055_c1_g1_i11.p2	420
AD-7-149-2_S243_TRINITY_DN11039_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN11125_c1_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN11427_c0_g1_i1.p2	420
AD-7-149-2_S243_TRINITY_DN13660_c0_g1_i4.p3	420
AD-7-149-2_S243_TRINITY_DN13899_c0_g1_i2.p1	420
AD-7-149-2_S243_TRINITY_DN1469_c0_g3_i1.p1	420
AD-7-149-2_S243_TRINITY_DN1539_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN17537_c0_g1_i1.p2	420
AD-7-149-2_S243_TRINITY_DN19142_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN198_c0_g1_i9.p1	420
AD-7-149-2_S243_TRINITY_DN26605_c0_g1_i6.p1	420
AD-7-149-2_S243_TRINITY_DN27405_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN28294_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN2978_c0_g1_i3.p2	420
AD-7-149-2_S243_TRINITY_DN30873_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN31693_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN3173_c0_g1_i3.p1	420
AD-7-149-2_S243_TRINITY_DN3209_c0_g1_i10.p1	420
AD-7-149-2_S243_TRINITY_DN34382_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN36561_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN38148_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN41650_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN5178_c0_g1_i3.p2	420
AD-7-149-2_S243_TRINITY_DN5424_c0_g1_i3.p2	420
AD-7-149-2_S243_TRINITY_DN566_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN6349_c2_g1_i2.p2	420
AD-7-149-2_S243_TRINITY_DN6416_c0_g1_i3.p1	420
AD-7-149-2_S243_TRINITY_DN664_c0_g1_i7.p1	420
AD-7-149-2_S243_TRINITY_DN7114_c1_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN833_c0_g1_i4.p2	420
AD-7-149-2_S243_TRINITY_DN8481_c0_g1_i1.p2	420
AD-7-149-2_S243_TRINITY_DN8556_c1_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN8704_c1_g1_i5.p2	420
AD-7-149-2_S243_TRINITY_DN8799_c0_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN898_c0_g1_i2.p1	420
AD-7-149-2_S243_TRINITY_DN9227_c1_g1_i2.p1	420
AD-7-149-2_S243_TRINITY_DN947_c1_g1_i1.p1	420
AD-7-149-2_S243_TRINITY_DN9885_c1_g3_i1.p1	420
AD-9-127-2_S251_TRINITY_DN10317_c0_g1_i6.p1	420
AD-9-127-2_S251_TRINITY_DN11003_c0_g1_i4.p2	420
AD-9-127-2_S251_TRINITY_DN11605_c0_g1_i1.p3	420
AD-9-127-2_S251_TRINITY_DN1216_c3_g1_i10.p1	420
AD-9-127-2_S251_TRINITY_DN13376_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN15166_c0_g1_i4.p1	420
AD-9-127-2_S251_TRINITY_DN16023_c0_g1_i2.p1	420
AD-9-127-2_S251_TRINITY_DN16772_c0_g1_i2.p1	420
AD-9-127-2_S251_TRINITY_DN18272_c1_g1_i1.p2	420
AD-9-127-2_S251_TRINITY_DN18884_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN21186_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN21293_c1_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN21324_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN22741_c1_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN24903_c0_g2_i2.p2	420
AD-9-127-2_S251_TRINITY_DN24_c0_g1_i6.p1	420
AD-9-127-2_S251_TRINITY_DN27140_c0_g2_i1.p1	420
AD-9-127-2_S251_TRINITY_DN2783_c0_g1_i9.p1	420
AD-9-127-2_S251_TRINITY_DN2785_c0_g2_i2.p1	420
AD-9-127-2_S251_TRINITY_DN28425_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN32870_c0_g3_i1.p1	420
AD-9-127-2_S251_TRINITY_DN35640_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN3608_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN38579_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN4077_c0_g1_i10.p1	420
AD-9-127-2_S251_TRINITY_DN4184_c0_g1_i13.p2	420
AD-9-127-2_S251_TRINITY_DN4247_c1_g1_i4.p1	420
AD-9-127-2_S251_TRINITY_DN43102_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN44504_c0_g1_i1.p2	420
AD-9-127-2_S251_TRINITY_DN44723_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN4647_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN47145_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN47808_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN48922_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN50275_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN51187_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN5241_c1_g1_i3.p1	420
AD-9-127-2_S251_TRINITY_DN55454_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN5583_c0_g1_i5.p1	420
AD-9-127-2_S251_TRINITY_DN56260_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN585_c0_g1_i19.p1	420
AD-9-127-2_S251_TRINITY_DN6015_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN6195_c0_g1_i9.p1	420
AD-9-127-2_S251_TRINITY_DN7138_c0_g1_i5.p1	420
AD-9-127-2_S251_TRINITY_DN7675_c0_g1_i2.p1	420
AD-9-127-2_S251_TRINITY_DN7801_c0_g2_i2.p1	420
AD-9-127-2_S251_TRINITY_DN820_c0_g1_i4.p1	420
AD-9-127-2_S251_TRINITY_DN8409_c0_g2_i2.p1	420
AD-9-127-2_S251_TRINITY_DN8537_c0_g1_i7.p1	420
AD-9-127-2_S251_TRINITY_DN9293_c0_g1_i1.p1	420
AD-9-127-2_S251_TRINITY_DN961_c0_g1_i4.p1	420
AD-2-108-3_S224_TRINITY_DN11135_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN1185_c0_g1_i6.p6	417
AD-2-108-3_S224_TRINITY_DN11892_c0_g1_i2.p1	417
AD-2-108-3_S224_TRINITY_DN1195_c0_g1_i3.p1	417
AD-2-108-3_S224_TRINITY_DN1211_c3_g2_i4.p2	417
AD-2-108-3_S224_TRINITY_DN12192_c1_g1_i4.p1	417
AD-2-108-3_S224_TRINITY_DN12338_c0_g1_i4.p1	417
AD-2-108-3_S224_TRINITY_DN13140_c0_g1_i2.p2	417
AD-2-108-3_S224_TRINITY_DN13697_c0_g1_i3.p1	417
AD-2-108-3_S224_TRINITY_DN13700_c1_g1_i2.p2	417
AD-2-108-3_S224_TRINITY_DN14055_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN14341_c0_g1_i3.p1	417
AD-2-108-3_S224_TRINITY_DN1497_c0_g1_i12.p5	417
AD-2-108-3_S224_TRINITY_DN15213_c0_g1_i1.p2	417
AD-2-108-3_S224_TRINITY_DN16772_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN18464_c0_g1_i2.p1	417
AD-2-108-3_S224_TRINITY_DN19644_c0_g1_i2.p1	417
AD-2-108-3_S224_TRINITY_DN2222_c0_g1_i2.p1	417
AD-2-108-3_S224_TRINITY_DN2227_c0_g1_i11.p1	417
AD-2-108-3_S224_TRINITY_DN2334_c0_g1_i1.p2	417
AD-2-108-3_S224_TRINITY_DN23644_c0_g2_i1.p1	417
AD-2-108-3_S224_TRINITY_DN23864_c0_g1_i7.p1	417
AD-2-108-3_S224_TRINITY_DN26491_c0_g1_i5.p2	417
AD-2-108-3_S224_TRINITY_DN27855_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN28938_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN31133_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN3237_c0_g1_i1.p2	417
AD-2-108-3_S224_TRINITY_DN3237_c0_g1_i2.p7	417
AD-2-108-3_S224_TRINITY_DN36122_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN3742_c0_g1_i5.p2	417
AD-2-108-3_S224_TRINITY_DN3890_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN39060_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN4200_c0_g1_i12.p1	417
AD-2-108-3_S224_TRINITY_DN4674_c0_g1_i7.p2	417
AD-2-108-3_S224_TRINITY_DN4822_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN5359_c0_g1_i4.p1	417
AD-2-108-3_S224_TRINITY_DN6212_c0_g1_i2.p1	417
AD-2-108-3_S224_TRINITY_DN6523_c0_g1_i10.p1	417
AD-2-108-3_S224_TRINITY_DN6525_c0_g1_i4.p1	417
AD-2-108-3_S224_TRINITY_DN6614_c0_g1_i3.p3	417
AD-2-108-3_S224_TRINITY_DN7123_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN7350_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN7431_c0_g1_i3.p1	417
AD-2-108-3_S224_TRINITY_DN801_c0_g1_i11.p1	417
AD-2-108-3_S224_TRINITY_DN8496_c0_g1_i4.p1	417
AD-2-108-3_S224_TRINITY_DN8687_c0_g1_i1.p1	417
AD-2-108-3_S224_TRINITY_DN9337_c0_g1_i2.p2	417
AD-2-108-3_S224_TRINITY_DN9833_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN11819_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN12365_c1_g2_i1.p1	417
AD-5-152-2_S236_TRINITY_DN12530_c4_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN12689_c0_g3_i1.p1	417
AD-5-152-2_S236_TRINITY_DN12933_c0_g1_i2.p2	417
AD-5-152-2_S236_TRINITY_DN152_c0_g1_i2.p1	417
AD-5-152-2_S236_TRINITY_DN160_c0_g1_i11.p3	417
AD-5-152-2_S236_TRINITY_DN1687_c0_g1_i4.p1	417
AD-5-152-2_S236_TRINITY_DN17033_c0_g1_i2.p1	417
AD-5-152-2_S236_TRINITY_DN1773_c1_g1_i2.p3	417
AD-5-152-2_S236_TRINITY_DN20044_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN2095_c1_g3_i1.p1	417
AD-5-152-2_S236_TRINITY_DN218_c0_g1_i3.p3	417
AD-5-152-2_S236_TRINITY_DN22274_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN22416_c1_g1_i2.p1	417
AD-5-152-2_S236_TRINITY_DN24178_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN2467_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN24748_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN25666_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN2627_c1_g1_i4.p1	417
AD-5-152-2_S236_TRINITY_DN2628_c0_g1_i5.p2	417
AD-5-152-2_S236_TRINITY_DN26717_c1_g1_i2.p1	417
AD-5-152-2_S236_TRINITY_DN27641_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN2788_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN2822_c1_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN30255_c0_g1_i2.p1	417
AD-5-152-2_S236_TRINITY_DN31858_c0_g2_i1.p1	417
AD-5-152-2_S236_TRINITY_DN31923_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN3215_c0_g1_i3.p2	417
AD-5-152-2_S236_TRINITY_DN35584_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN3587_c0_g1_i9.p1	417
AD-5-152-2_S236_TRINITY_DN3623_c0_g1_i5.p1	417
AD-5-152-2_S236_TRINITY_DN3701_c0_g2_i12.p3	417
AD-5-152-2_S236_TRINITY_DN3701_c0_g2_i8.p6	417
AD-5-152-2_S236_TRINITY_DN40936_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN4181_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN41946_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN42153_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN42628_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN4515_c0_g2_i1.p2	417
AD-5-152-2_S236_TRINITY_DN45982_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN46333_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN4916_c0_g1_i9.p1	417
AD-5-152-2_S236_TRINITY_DN49957_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN5043_c0_g1_i6.p2	417
AD-5-152-2_S236_TRINITY_DN5134_c0_g1_i12.p1	417
AD-5-152-2_S236_TRINITY_DN51797_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN5548_c0_g1_i1.p2	417
AD-5-152-2_S236_TRINITY_DN5782_c0_g1_i4.p1	417
AD-5-152-2_S236_TRINITY_DN5809_c0_g1_i3.p1	417
AD-5-152-2_S236_TRINITY_DN5862_c0_g1_i4.p1	417
AD-5-152-2_S236_TRINITY_DN6070_c0_g2_i2.p1	417
AD-5-152-2_S236_TRINITY_DN6089_c0_g1_i12.p3	417
AD-5-152-2_S236_TRINITY_DN7021_c0_g1_i1.p2	417
AD-5-152-2_S236_TRINITY_DN7048_c0_g1_i1.p3	417
AD-5-152-2_S236_TRINITY_DN7542_c0_g1_i7.p1	417
AD-5-152-2_S236_TRINITY_DN8363_c0_g1_i4.p1	417
AD-5-152-2_S236_TRINITY_DN9059_c0_g1_i10.p1	417
AD-5-152-2_S236_TRINITY_DN9167_c0_g1_i1.p1	417
AD-5-152-2_S236_TRINITY_DN927_c1_g1_i2.p1	417
AD-7-125-1_S246_TRINITY_DN10763_c0_g1_i4.p5	417
AD-7-125-1_S246_TRINITY_DN12784_c1_g2_i1.p1	417
AD-7-125-1_S246_TRINITY_DN13706_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN14283_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN1519_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN15262_c1_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN20797_c0_g1_i1.p3	417
AD-7-125-1_S246_TRINITY_DN21545_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN23522_c0_g2_i1.p1	417
AD-7-125-1_S246_TRINITY_DN25326_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN33260_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN33412_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN3407_c0_g1_i4.p2	417
AD-7-125-1_S246_TRINITY_DN37348_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN3904_c0_g1_i6.p1	417
AD-7-125-1_S246_TRINITY_DN4202_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN42535_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN4302_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN449_c3_g1_i2.p1	417
AD-7-125-1_S246_TRINITY_DN4793_c0_g1_i7.p2	417
AD-7-125-1_S246_TRINITY_DN4802_c3_g1_i1.p2	417
AD-7-125-1_S246_TRINITY_DN4842_c1_g1_i1.p3	417
AD-7-125-1_S246_TRINITY_DN4988_c0_g1_i2.p2	417
AD-7-125-1_S246_TRINITY_DN5137_c0_g1_i3.p1	417
AD-7-125-1_S246_TRINITY_DN5176_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN5290_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN6335_c1_g1_i3.p2	417
AD-7-125-1_S246_TRINITY_DN7406_c0_g1_i1.p1	417
AD-7-125-1_S246_TRINITY_DN7832_c0_g1_i4.p3	417
AD-7-125-1_S246_TRINITY_DN7929_c0_g1_i2.p1	417
AD-7-125-1_S246_TRINITY_DN9175_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN10162_c1_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN1060_c0_g1_i9.p1	417
AD-7-149-2_S243_TRINITY_DN1190_c0_g1_i10.p1	417
AD-7-149-2_S243_TRINITY_DN12045_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN12282_c1_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN13274_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN1415_c0_g1_i8.p1	417
AD-7-149-2_S243_TRINITY_DN15367_c0_g1_i10.p2	417
AD-7-149-2_S243_TRINITY_DN15527_c0_g1_i3.p1	417
AD-7-149-2_S243_TRINITY_DN18016_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN1983_c0_g1_i3.p1	417
AD-7-149-2_S243_TRINITY_DN22554_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN23825_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN2416_c0_g1_i11.p1	417
AD-7-149-2_S243_TRINITY_DN26478_c0_g2_i1.p1	417
AD-7-149-2_S243_TRINITY_DN2703_c1_g1_i2.p1	417
AD-7-149-2_S243_TRINITY_DN2807_c0_g1_i11.p2	417
AD-7-149-2_S243_TRINITY_DN28978_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN2970_c1_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN30914_c0_g3_i2.p1	417
AD-7-149-2_S243_TRINITY_DN3187_c0_g1_i2.p1	417
AD-7-149-2_S243_TRINITY_DN3426_c4_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN34840_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN37617_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN38294_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN40033_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN489_c2_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN5007_c0_g2_i1.p1	417
AD-7-149-2_S243_TRINITY_DN5858_c0_g1_i2.p1	417
AD-7-149-2_S243_TRINITY_DN6031_c0_g1_i1.p2	417
AD-7-149-2_S243_TRINITY_DN6504_c0_g1_i12.p1	417
AD-7-149-2_S243_TRINITY_DN6651_c0_g1_i1.p1	417
AD-7-149-2_S243_TRINITY_DN9040_c0_g1_i5.p1	417
AD-9-127-2_S251_TRINITY_DN10170_c0_g1_i1.p1	417
AD-9-127-2_S251_TRINITY_DN1046_c0_g2_i2.p1	417
AD-9-127-2_S251_TRINITY_DN1099_c0_g1_i2.p1	417
AD-9-127-2_S251_TRINITY_DN12769_c1_g1_i1.p1	417
